"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Niger","NER","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.69528852","0.74914651","0.85243628","1.09882363","1.28987809","1.76799885","1.89058627","2.53221644","2.793639","2.65393807","2.63194248","2.76554545","3.35248009","3.60676169","3.5837188","6.62550457","","",
"Nigeria","NGA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67796008","0.56742287","0.69758037","0.77940067","0.96200821","1.17611114","1.46982466","1.60452045","2.51794988","2.67544004","5.01564376","6.92664073","7.58738318","12.66561628","13.11288092","9.67144768","","",
"Nicaragua","NIC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.05931421","1.95217917","1.41557895","2.54167934","2.98932436","3.82245526","3.70494613","7.52905141","5.8040665","8.01204091","7.17906063","7.04541972","9.55283375","7.13518114","6.73734945","8.31813711","","",
"Netherlands","NLD","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Norway","NOR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","4.19198632","3.77742426","4.0185581","0","0","0","0","0","","",
"Nepal","NPL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.91459966","2.8419258","2.33459418","2.58451448","3.38468993","3.44509066","3.69477891","2.49962697","2.85056725","3.34072648","4.15248418","3.68210606","4.51419271","4.63035056","4.52693046","4.65513523","","",
"Nauru","NRU","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.39132612","52.48388529","66.83465882","45.56410525","35.58632331","8.30547037","20.2195429","172.95394992","334.12337865","225.29261037","249.06248047","268.7493422","416.85445046","285.9109729","317.56219049","293.56454477","","",
"New Zealand","NZL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"OECD members","OED","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.614418802679682","","","","",
"Oman","OMN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","",
"Other small states","OSS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3125281388998","8.36999711068485","12.5620724565928","16.3781727024067","19.0578176233492","19.5432400952647","14.3048918097563","18.8592972697934","20.2062471235028","19.0499711020619","15.5148870406782","15.5215086048267","17.2531513018742","","",
"Pakistan","PAK","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.95846467","0.48059882","0.91813414","0.84809627","1.11709777","1.35472511","0.86746668","1.31349733","1.3284617","1.25625277","1.71072265","2.02167064","1.42515961","","",
"Panama","PAN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58397702","1.26226501","1.27013764","1.28027144","0.72608773","0.80873511","0.53879398","0.55092337","0.89812665","1.26966364","8.38490792","3.23897629","2.56983523","2.76037512","6.45716634","9.72799255","","",
"Peru","PER","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31981966","0.28326584","0.24853389","2.61417158","2.41421624","2.9644893","3.10285975","2.30705911","2.05727317","4.40083979","4.53005435","3.62542689","2.43214406","2.60394479","2.9853974","1.54296551","","",
"Philippines","PHL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15782031","1.06947082","0.77405581","1.08688854","1.33535409","1.96322574","2.10266255","1.28000455","1.14213685","1.84956905","1.64623552","0.94743965","1.15975156","2.14748996","1.8159092","0.69441095","","",
"Palau","PLW","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232.17209909","204.4011544","229.19689384","213.70558376","349.20081802","324.37677082","318.74505297","356.59236429","349.30695076","277.01528857","371.46248168","322.2811787","387.85094903","376.72562141","446.15336115","450.38801203","","",
"Papua New Guinea","PNG","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47967386","2.13155061","2.63215327","7.41902345","6.86686149","7.38218847","7.75316989","8.61504466","7.48876228","8.87198406","10.99349991","12.76977811","22.5791415","20.18098755","20.50085091","17.94679479","","",
"Poland","POL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22289826","1.39344201","1.5070902","","",
"Pre-demographic dividend","PRE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01435724141903","1.99452204250919","2.24022938939933","2.11831738413807","2.74036709852812","3.67310260482891","4.54097116462892","5.20283975899373","5.91141930959298","6.65478845004045","9.09643204944515","9.6379427390584","9.49580917068162","11.1279417347391","11.6616728165476","10.4264157458522","","",
"Puerto Rico","PRI","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","",
"Paraguay","PRY","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.97199205","0.48616059","0.73866071","0.39975493","0.75256922","0.85176341","0.92616959","0.56250239","0.19800809","0.36557267","0.59071942","0.27883502","1.19889925","1.07348719","0.19939474","0.31914442","","",
"West Bank and Gaza","PSE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4046001644832","22.920529637454","22.3182622588495","23.0800047861586","33.9009729949591","37.0538985984468","38.1685628694801","34.0754882714396","39.3808295929985","40.2854975174622","43.6670110426937","46.4436759816403","53.9312097646423","45.7602605441","50.5619409937307","44.6502783575215","","",
"Post-demographic dividend","PST","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0292979253685384","0.0310776737254362","0.0186841176797209","0.0883644915592491","0.138038535141467","0.160208153873434","0.194303112270741","0.18787467646109","0.197094136569134","0.202026064531712","0.387699556098633","0.482787388752136","0.577829995298229","","",
"French Polynesia","PYF","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","",
"Romania","ROU","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9965121","1.18780808","0.65293725","0.87365554","0.5191142","0.30468622","0.48034392","0.7142733","0.81730807","1.05059661","1.15246139","1.2054009","","",
"Russian Federation","RUS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19426827","0.23511704","0.26364114","0.2478821","0.26503099","0.27079228","0.28226161","0.30038973","0.30933354","","","","","","","","","",
"Rwanda","RWA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.74087279","3.35865605","3.12120908","6.29095712","6.6636173","7.93097334","15.6485131","19.12295741","23.16488559","25.46895386","27.24018439","24.11993028","25.87083237","24.526223","21.68559195","25.01490543","","",
"South Asia","SAS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.524677891613498","0.546615355827223","0.604415882770905","0.522155777631696","0.680505361522844","0.663746710804691","0.691438168503172","0.796191435193137","1.00882517183108","0.815267720512415","0.895339155023196","0.955977765268329","0.994305585219242","0.966037737496323","1.25615048541849","1.18602730750892","","",
"Saudi Arabia","SAU","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","",
"Sudan","SDN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40378983","0.49748149","1.20621824","3.05982268","2.68367344","2.52608666","3.86519063","3.13396971","9.44672869","4.08920841","5.98230141","4.09307266","2.94087755","","",
"Senegal","SEN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85742764","0.84892441","0.96600615","1.06150134","0.90199333","2.51932705","2.13383057","2.35171568","2.2151987","3.17320029","4.89325191","3.72254359","3.88498205","6.40821956","4.16212455","4.22537652","","",
"Singapore","SGP","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Solomon Islands","SLB","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.28649662","20.22717233","17.61371271","12.86148518","21.82228773","24.55220986","26.58487912","24.5600657","22.97726772","31.4887679","34.42610379","50.67505687","70.07060879","31.21621946","57.81779807","52.77932571","","",
"Sierra Leone","SLE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.36008015","1.37978968","2.52253152","1.78120887","4.01071853","6.08924668","7.21753932","6.37605587","7.43561956","9.95426015","11.30577732","14.48000411","10.89374463","24.54137946","32.94246314","56.14655637","","",
"El Salvador","SLV","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75633341","5.43582669","1.12957201","2.11503407","3.41122605","4.43359975","6.88518971","7.82776292","8.3629268","19.84430878","15.53703339","5.68424044","6.44886892","12.99198484","7.22315472","5.95011975","","",
"San Marino","SMR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75925614","3.11437032","2.38690661","2.60888717","3.17739983","2.3374156","2.16423331","4.95554945","5.12445455","4.19898153","4.24587418","3.40640728","1.99714968","","",
"Sub-Saharan Africa (excluding high income)","SSA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06718751938048","2.01328399757062","2.13323024778905","2.34311873983704","3.14905536982467","4.07253866627858","5.11451244159899","5.82102322592496","6.89690294145053","7.38018726588072","10.2123755783243","10.4024650849504","9.99324002627312","10.7803836882474","12.0241399096748","11.0082720047618","","",
"South Sudan","SSD","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89040439","4.49983899","3.88971882","3.96247367","","",
"Sub-Saharan Africa","SSF","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06718751938048","2.01328399757062","2.13323024778905","2.34332106114145","3.15005957567548","4.07248031056423","5.11432133607605","5.82064226681003","6.89634932193121","7.37954681579606","10.2126725186057","10.4050992226071","9.99336984402521","10.7811642951919","12.0232942858593","11.0074503258616","","",
"Small states","SST","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.32027600436441","5.18845574008314","5.32684723163886","5.81593597845698","9.52290988353696","12.9174624933736","15.9021069972601","18.0364307038147","19.1007019095096","15.6549344748776","19.541929932092","20.7476997522559","20.0068085926705","16.608658228696","17.0712285978439","17.9709720545044","","",
"Sao Tome and Principe","STP","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.19536511","27.71165513","23.80414797","26.16222737","21.86003739","28.49737194","30.06823166","27.95217095","24.84035083","36.00075878","17.39296858","23.09154489","57.68452413","82.31783095","80.40685628","78.49304735","","",
"Suriname","SUR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.26364755","13.1236653","19.61807683","27.56868404","29.8471563","36.09811507","31.03000552","25.8292545","31.51379344","37.18697338","42.99939331","25.63909355","27.78735846","24.75607972","18.02350325","48.87183763","","",
"Slovak Republic","SVK","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Slovenia","SVN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35751415","1.13433838","1.11580431","1.54876622","7.81348391","4.71510924","20.79302802","12.58176495","18.43783356","19.5376289","30.60321006","53.71305472","51.4503123","40.91251111","52.91141103","36.64253629","","",
"Sint Maarten (Dutch part)","SXM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04459318","11.85611031","3.55515504","3.40964097","2.34697223","1.82410736","1.3734319","13.04221597","36.88622155","11.33735368","18.93455583","3.08737564","2.28351852","","",
"Syrian Arab Republic","SYR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07764974","0.1211244","0.27190429","0.207012","0.17749785","0.09970663","1.04012138","0.56996539","0.73697533","1.04096823","1.13360242","1.15616057","0.71534895","","","","","",
"Turks and Caicos Islands","TCA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","3.00418499","3.07836674","3.21561481","3.73420683","2.20449892","2.10016385","2.93088899","2.20706458","4.84565407","3.82235452","3.06279455","7.22499385","5.29637211","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.252133333545373","0.331316233356024","0.424547705840838","0.44589570651575","0.525027523660458","0.569818176571029","0.664343766755179","0.744508035847253","0.673109142955172","0.788706375316097","0.867357887194639","0.884754160331876","0.614775096731674","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.617967822882388","0.710287552958919","0.778582837494285","1.02354361078494","1.32274649496836","1.44088597966985","","","","","","","","","",
"Togo","TGO","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44696991","0.50794138","0.63000877","0.89751106","1.18053024","1.42167413","1.73350824","2.29761968","3.00125364","3.11159888","1.85173531","2.98477526","3.73151886","6.40667077","6.48949553","5.5635933","","",
"Thailand","THA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00492207","0.0115324","0.14743577","0.13905332","0.14955174","0.05232914","0.0583706","0.06772133","0.19642206","0.10901416","0.22428123","0.37605554","0.27095971","0.663065","0.74348459","0.70928167","","",
"Tajikistan","TJK","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12024631","1.26897843","2.36525234","2.24459423","2.72382172","3.34204804","4.58768518","3.80262554","7.11702589","4.8804982","5.40360399","6.37077826","5.3116707","","",
"Turkmenistan","TKM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4900816","0.33480879","0.36131729","0.44032386","0.48898789","0.67164969","0.58494494","0.48039023","1.25885335","1.38378793","0.60448762","1.23801146","0.9836242","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.90524187063519","1.60477548861001","1.47466552972825","1.39271636385309","2.4351504144261","1.86439946694233","2.13987254138929","2.35681191430514","2.95764543478314","3.58920394838162","4.62926581048472","4.72112839795281","7.6125669517019","3.76974088340776","5.70163619539311","6.71668904034741","","",
"Timor-Leste","TLS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.91409499","4.93191719","6.31514373","9.88293101","18.43931067","16.61817162","22.707056","19.30826313","23.9183101","21.85490076","26.90202015","16.76661137","19.47658982","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.483583324051381","1.05072705563654","0.584947663066474","1.04727022069772","1.63863459706775","1.04552278032503","1.41735861694948","1.20374201928275","1.31805426329945","1.51551481226832","1.53978304492217","2.47075051595028","1.93489284912877","","",
"Tonga","TON","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.34541359","18.40466547","17.70139596","17.99824434","34.53040914","31.59067982","54.59620492","42.40529635","81.6062123","21.98476209","44.81656188","46.70192501","77.24658407","58.16736807","65.13574043","86.21063066","","",
"South Asia (IDA & IBRD)","TSA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.524677891613498","0.546615355827223","0.604415882770905","0.522155777631696","0.680505361522844","0.663746710804691","0.691438168503172","0.796191435193137","1.00882517183108","0.815267720512414","0.895339155023196","0.955977765268329","0.994305585219242","0.966037737496323","1.2561504854185","1.18602730750892","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06718751938048","2.01328399757062","2.13323024778905","2.34332106114145","3.15005957567548","4.07248031056423","5.11432133607605","5.82064226681003","6.89634932193121","7.37954681579607","10.2126725186057","10.4050992226071","9.99336984402521","10.7811642951919","12.0232942858593","11.0074503258616","","",
"Trinidad and Tobago","TTO","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00414392","0.44911155","0.32358933","0.32202278","0.55735722","0.97794259","1.07263357","4.522861","6.92232235","3.37907928","8.35948121","9.27228818","2.75549812","2.54857527","2.29362079","2.02463527","","",
"Tunisia","TUN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11282838","0.10452223","0.10258947","0.10942145","0.10892401","0.10909954","0.56918948","1.13996215","1.86034264","2.39866815","2.91930761","3.78040678","0.27073131","0.29799786","0.1769315","1.09601329","","",
"Turkey","TUR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Tanzania","TZA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9059392","4.802429","4.6706371","5.50628201","6.31517325","7.87090746","14.8360879","15.1893788","14.19342559","11.49514288","14.23263976","16.40428447","19.59171022","18.15757377","16.4654814","11.62753791","","",
"Uganda","UGA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1603773","5.23363912","4.3756359","2.70093743","5.76763744","8.28378013","9.20187463","9.99549834","11.28893815","10.37576434","31.33546221","24.93798777","19.99594055","17.85505063","19.27626513","18.3590605","","",
"Ukraine","UKR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.75083587","1.25546952","1.49200819","1.39535212","1.52908742","1.08686138","1.61002469","1.94572596","1.97146483","3.04759439","","",
"Upper middle income","UMC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42705608964474","0.723164761140555","0.605080281282229","0.763147851247224","0.906247442321697","0.902005596310726","1.11563980887962","1.51348955055631","1.45518589324687","2.08378159174162","1.21702086149282","1.70138427255587","1.81596855892398","","",
"Uruguay","URY","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14930681","0.13539717","0.08481961","0.78809906","4.0092653","0.26149745","9.50101875","0.25509104","0.48210201","0.33374074","0.42997883","1.043405","2.54819819","1.17126898","1.1068016","1.15126024","","",
"United States","USA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Uzbekistan","UZB","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.98734179","0.76020826","1.28549802","0.79069145","0.85944635","0.92365163","1.08162398","1.3811278","1.87745505","1.60740628","2.20447963","1.18852298","1.68148085","","",
"St. Vincent and the Grenadines","VCT","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29169771","0.42014854","0.4195347","0.41874481","0.41793863","0.41722762","2.10714646","6.95716526","6.55619475","6.41320604","17.83930151","11.51832365","11.39744513","4.35691548","5.32001609","18.13693979","","",
"Venezuela, RB","VEN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1801666","0.16616657","0.1796718","0.07216806","0.04016584","0.03573202","0.14915716","0.10010013","0.0603864","0.05654863","0.10665456","0.0690474","0.07449443","0.03745679","0.03295112","0.03355232","","",
"British Virgin Islands","VGB","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
